lead_id,empresa,setor,canal_origem,dia_chegada,orcamento_declarado,urgencia_declarada,tamanho_funcionarios,fit_real
938,Empresa_0938,varejo,outbound,309,68805.79,0.606,297,0.6889
874,Empresa_0874,varejo,outbound,310,12161.07,0.709,435,0.4318
516,Empresa_0516,servicos,inbound,310,63366.52,0.678,162,0.6066
215,Empresa_0215,servicos,indicacao,310,70055.16,0.698,221,0.36
77,Empresa_0077,industria,outbound,311,53170.79,0.279,158,0.1227
1498,Empresa_1498,saude,indicacao,311,64239.54,0.225,253,0.5734
661,Empresa_0661,tecnologia,inbound,311,49648.74,0.892,88,0.4741
86,Empresa_0086,tecnologia,outbound,311,40611.95,0.757,80,0.5443
23,Empresa_0023,servicos,inbound,311,46909.41,0.259,150,0.2408
768,Empresa_0768,industria,inbound,312,24403.18,0.04,146,0.1763
478,Empresa_0478,saude,inbound,312,50126.78,0.626,25,0.3522
153,Empresa_0153,varejo,inbound,312,40273.84,0.259,400,0.2409
840,Empresa_0840,varejo,indicacao,312,88101.2,0.222,433,0.5006
440,Empresa_0440,varejo,indicacao,313,46215.11,0.383,354,0.6613
1300,Empresa_1300,industria,inbound,314,51069.63,0.672,194,0.5791
1322,Empresa_1322,saude,outbound,314,49555.04,0.647,407,0.6451
1092,Empresa_1092,tecnologia,inbound,314,65898.65,0.057,436,0.6926
143,Empresa_0143,tecnologia,outbound,314,55354.23,0.263,296,0.0629
685,Empresa_0685,industria,outbound,314,40417.94,0.003,81,0.0664
577,Empresa_0577,industria,inbound,315,74959.0,0.228,239,0.3505
1344,Empresa_1344,varejo,inbound,315,29352.06,0.269,213,0.0272
201,Empresa_0201,saude,indicacao,315,78149.64,0.262,131,0.1663
1080,Empresa_1080,servicos,indicacao,315,54875.05,0.193,273,0.2111
1071,Empresa_1071,tecnologia,inbound,315,27707.66,0.159,340,0.2985
688,Empresa_0688,varejo,outbound,316,40823.19,0.334,77,0.4004
1535,Empresa_1535,tecnologia,inbound,316,30811.44,0.766,256,0.5622
1560,Empresa_1560,servicos,indicacao,316,42159.2,0.004,151,0.1209
1504,Empresa_1504,tecnologia,inbound,316,45765.32,0.852,226,0.3126
715,Empresa_0715,varejo,inbound,317,25682.18,0.653,14,0.4171
21,Empresa_0021,varejo,inbound,317,36381.41,0.502,425,0.2974
1374,Empresa_1374,industria,inbound,319,49514.05,0.85,66,0.4631
255,Empresa_0255,saude,inbound,319,65546.75,0.949,497,0.5869
769,Empresa_0769,tecnologia,inbound,319,83636.33,0.028,19,0.4787
1538,Empresa_1538,servicos,outbound,319,31394.71,0.722,331,0.4052
1605,Empresa_1605,varejo,outbound,319,77162.42,0.297,329,0.6455
1086,Empresa_1086,servicos,outbound,319,22037.81,0.901,40,0.7542
473,Empresa_0473,varejo,inbound,320,53706.51,0.549,180,0.3857
1786,Empresa_1786,tecnologia,outbound,320,72183.4,0.621,491,0.688
1501,Empresa_1501,tecnologia,inbound,320,37507.93,0.48,94,0.2054
812,Empresa_0812,industria,inbound,320,55057.7,0.432,286,0.6495
317,Empresa_0317,servicos,inbound,320,36051.52,0.478,309,0.2405
1637,Empresa_1637,tecnologia,inbound,321,69476.38,0.426,388,0.7881
1431,Empresa_1431,industria,inbound,321,31420.22,0.827,253,0.6077
678,Empresa_0678,varejo,inbound,321,57754.06,0.41,57,0.3116
1471,Empresa_1471,saude,indicacao,321,72500.88,0.609,157,0.4438
1617,Empresa_1617,varejo,outbound,322,14460.27,0.89,67,0.4264
1879,Empresa_1879,tecnologia,outbound,322,17478.31,0.207,157,0.301
1601,Empresa_1601,saude,inbound,322,72653.8,0.35,154,0.302
1247,Empresa_1247,tecnologia,outbound,322,13846.06,0.579,438,0.777
1685,Empresa_1685,industria,outbound,323,62804.27,0.936,349,0.7421
970,Empresa_0970,tecnologia,indicacao,323,44344.09,0.709,338,0.2972
1597,Empresa_1597,servicos,inbound,323,54772.02,0.816,217,0.7599
917,Empresa_0917,tecnologia,outbound,323,60588.27,0.101,232,0.4851
210,Empresa_0210,industria,indicacao,323,68318.05,0.522,492,0.6289
1505,Empresa_1505,saude,indicacao,324,59974.39,0.864,242,0.7772
924,Empresa_0924,servicos,outbound,324,46676.84,0.183,430,0.5251
1153,Empresa_1153,varejo,outbound,324,38770.34,0.154,469,0.5436
127,Empresa_0127,servicos,inbound,324,26224.74,0.503,458,0.4685
1212,Empresa_1212,industria,indicacao,325,46280.87,0.309,277,0.0668
1326,Empresa_1326,tecnologia,outbound,325,55858.68,0.036,222,0.1807
424,Empresa_0424,varejo,indicacao,325,32237.32,0.339,282,0.2293
70,Empresa_0070,saude,outbound,325,24486.27,0.928,87,0.4721
129,Empresa_0129,saude,inbound,325,31468.48,0.352,261,0.6896
1666,Empresa_1666,industria,outbound,325,54479.35,0.758,164,0.4826
1620,Empresa_1620,tecnologia,inbound,326,61548.05,0.42,69,0.2954
199,Empresa_0199,varejo,inbound,326,46731.14,0.386,239,0.5448
899,Empresa_0899,saude,inbound,326,19287.16,0.284,139,0.1956
1254,Empresa_1254,tecnologia,outbound,327,35492.17,0.026,496,0.2037
337,Empresa_0337,saude,outbound,327,56240.19,0.151,61,0.3065
1997,Empresa_1997,saude,outbound,327,48169.2,0.135,201,0.1392
377,Empresa_0377,servicos,outbound,328,9929.55,0.765,387,0.6348
1954,Empresa_1954,tecnologia,indicacao,328,54306.05,0.18,269,0.3946
1011,Empresa_1011,varejo,indicacao,328,78846.1,0.617,39,0.7423
416,Empresa_0416,industria,outbound,328,71784.35,0.679,231,0.4963
167,Empresa_0167,saude,inbound,328,57699.02,0.873,400,0.7176
1273,Empresa_1273,varejo,inbound,328,57461.05,0.086,28,0.1662
1771,Empresa_1771,saude,outbound,329,51440.35,0.428,380,0.6858
442,Empresa_0442,tecnologia,outbound,329,57238.44,0.803,163,0.3797
374,Empresa_0374,varejo,outbound,330,61082.33,0.931,237,0.5703
1330,Empresa_1330,servicos,inbound,331,12440.22,0.424,237,0.12
1483,Empresa_1483,saude,inbound,332,56598.87,0.838,162,0.6833
73,Empresa_0073,servicos,indicacao,332,59943.21,0.108,140,0.2187
712,Empresa_0712,varejo,indicacao,332,29298.44,0.698,390,0.2324
1274,Empresa_1274,saude,inbound,333,37527.99,0.311,174,0.4231
1760,Empresa_1760,servicos,outbound,333,26475.99,0.157,99,0.0388
951,Empresa_0951,servicos,outbound,333,59035.37,0.655,46,0.491
1829,Empresa_1829,varejo,inbound,333,45470.91,0.999,358,0.5719
1067,Empresa_1067,saude,outbound,335,59100.47,0.711,247,0.7644
1164,Empresa_1164,tecnologia,outbound,335,30296.84,0.095,435,0.3113
942,Empresa_0942,tecnologia,inbound,335,59815.33,0.549,324,0.6675
1138,Empresa_1138,servicos,inbound,335,48224.07,0.174,405,0.0373
1735,Empresa_1735,servicos,outbound,335,68292.48,0.085,196,0.5498
804,Empresa_0804,servicos,indicacao,335,75746.62,0.376,249,0.611
1946,Empresa_1946,servicos,indicacao,336,34956.78,0.423,247,0.471
1448,Empresa_1448,saude,inbound,336,43868.69,0.61,276,0.4192
287,Empresa_0287,saude,inbound,336,51049.34,0.827,39,0.3597
219,Empresa_0219,industria,inbound,336,36081.15,0.562,292,0.5378
303,Empresa_0303,servicos,inbound,337,43429.5,0.089,63,0.0204
1869,Empresa_1869,tecnologia,indicacao,337,54711.4,0.396,457,0.7537
263,Empresa_0263,industria,inbound,337,38893.46,0.598,307,0.4066
603,Empresa_0603,tecnologia,indicacao,338,37448.25,0.665,384,0.7227
1778,Empresa_1778,industria,inbound,338,27571.38,0.031,244,0.157
900,Empresa_0900,varejo,outbound,339,57793.83,0.418,13,0.0768
36,Empresa_0036,servicos,inbound,339,47721.05,0.2,227,0.6031
296,Empresa_0296,industria,indicacao,339,55919.88,0.069,305,0.2171
1051,Empresa_1051,industria,inbound,339,45918.63,0.084,155,0.1529
1968,Empresa_1968,varejo,inbound,340,41390.83,0.043,260,0.1768
224,Empresa_0224,servicos,inbound,341,51809.8,0.869,23,0.6009
1064,Empresa_1064,servicos,inbound,342,37112.66,0.938,458,0.5769
68,Empresa_0068,saude,indicacao,342,67159.52,0.613,466,0.7786
980,Empresa_0980,varejo,inbound,342,59267.4,0.141,61,0.357
1202,Empresa_1202,tecnologia,inbound,342,58404.53,0.802,347,0.5238
480,Empresa_0480,tecnologia,indicacao,342,54461.59,0.151,467,0.5023
1675,Empresa_1675,tecnologia,inbound,342,17698.98,0.638,303,0.3227
1141,Empresa_1141,varejo,inbound,342,5000.0,0.727,146,0.3025
736,Empresa_0736,servicos,inbound,343,65555.35,0.103,117,0.01
735,Empresa_0735,varejo,inbound,343,53162.38,0.117,372,0.5701
659,Empresa_0659,tecnologia,inbound,343,43524.17,0.71,297,0.2347
526,Empresa_0526,saude,inbound,343,79100.91,0.558,387,0.5591
1089,Empresa_1089,tecnologia,inbound,344,44466.0,0.721,442,0.7758
1875,Empresa_1875,saude,outbound,344,13432.09,0.218,158,0.2172
327,Empresa_0327,industria,indicacao,344,48660.94,0.305,227,0.6021
1828,Empresa_1828,varejo,inbound,344,32477.8,0.12,337,0.01
1177,Empresa_1177,industria,inbound,344,52972.54,0.76,139,0.5826
1389,Empresa_1389,varejo,inbound,345,31683.53,0.076,320,0.2253
200,Empresa_0200,varejo,inbound,345,56751.49,0.197,215,0.6833
573,Empresa_0573,tecnologia,inbound,345,32006.1,0.823,470,0.8962
1555,Empresa_1555,tecnologia,indicacao,345,37432.58,0.287,334,0.5503
620,Empresa_0620,varejo,outbound,346,41186.95,0.806,123,0.5959
1909,Empresa_1909,saude,outbound,346,58709.17,0.069,309,0.3152
971,Empresa_0971,varejo,inbound,346,47876.36,0.948,386,0.6136
1135,Empresa_1135,varejo,inbound,347,75768.88,0.937,339,0.9845
1156,Empresa_1156,industria,inbound,347,50026.8,0.923,461,0.3889
1209,Empresa_1209,industria,inbound,348,55950.22,0.037,234,0.2525
1120,Empresa_1120,servicos,inbound,348,59006.35,0.691,374,0.9395
777,Empresa_0777,servicos,inbound,348,57939.83,0.054,189,0.4476
31,Empresa_0031,industria,outbound,349,41871.7,0.977,483,0.971
1583,Empresa_1583,saude,inbound,349,35938.62,0.643,41,0.01
1013,Empresa_1013,industria,outbound,350,16898.09,0.216,343,0.1061
171,Empresa_0171,varejo,inbound,350,58921.44,0.114,366,0.5084
1182,Empresa_1182,servicos,inbound,350,33995.77,0.195,427,0.5513
1649,Empresa_1649,industria,inbound,350,36117.23,0.752,319,0.3624
76,Empresa_0076,varejo,inbound,350,41454.95,0.033,57,0.01
1105,Empresa_1105,servicos,outbound,350,64014.46,0.001,94,0.3652
1838,Empresa_1838,saude,outbound,350,79565.58,0.464,109,0.6165
1943,Empresa_1943,industria,outbound,351,6392.68,0.99,255,0.5671
780,Empresa_0780,varejo,outbound,351,48976.06,0.739,7,0.7719
1825,Empresa_1825,industria,inbound,351,63475.89,0.371,125,0.4491
132,Empresa_0132,servicos,inbound,351,62703.02,0.824,310,0.6022
756,Empresa_0756,industria,outbound,352,31582.99,0.492,123,0.2029
839,Empresa_0839,industria,indicacao,352,43281.22,0.548,91,0.6044
369,Empresa_0369,varejo,inbound,353,66887.7,0.487,131,0.3782
566,Empresa_0566,tecnologia,inbound,353,46807.03,0.819,191,0.694
742,Empresa_0742,varejo,outbound,353,29587.54,0.539,477,0.7956
833,Empresa_0833,industria,outbound,353,42403.87,0.529,210,0.5443
1126,Empresa_1126,servicos,inbound,353,85426.82,0.672,360,0.6616
827,Empresa_0827,industria,inbound,354,47647.78,0.02,27,0.1259
755,Empresa_0755,tecnologia,inbound,354,72720.97,0.998,308,0.6329
1928,Empresa_1928,industria,inbound,354,67324.5,0.197,407,0.2627
1241,Empresa_1241,tecnologia,outbound,354,29974.17,0.628,207,0.7256
1106,Empresa_1106,industria,outbound,355,22883.72,0.599,458,0.359
835,Empresa_0835,industria,inbound,355,32113.08,0.162,166,0.0348
1224,Empresa_1224,tecnologia,inbound,355,31982.06,0.14,59,0.2464
446,Empresa_0446,industria,outbound,356,71344.45,0.402,279,0.2808
1103,Empresa_1103,saude,outbound,356,60393.21,0.858,220,0.5775
1393,Empresa_1393,tecnologia,inbound,356,59244.25,0.007,116,0.01
1485,Empresa_1485,saude,inbound,356,33810.27,0.049,376,0.3046
460,Empresa_0460,saude,inbound,357,56278.16,0.053,439,0.4901
1790,Empresa_1790,varejo,inbound,357,16833.29,0.44,202,0.5914
1918,Empresa_1918,servicos,outbound,357,43654.27,0.274,469,0.2483
1009,Empresa_1009,servicos,inbound,357,57576.85,0.615,145,0.3544
1572,Empresa_1572,saude,outbound,357,56830.17,0.16,54,0.2973
1119,Empresa_1119,servicos,indicacao,357,30227.46,0.601,351,0.01
426,Empresa_0426,saude,outbound,358,66071.7,0.864,253,0.6604
1752,Empresa_1752,tecnologia,indicacao,359,36872.58,0.778,330,0.3707
670,Empresa_0670,varejo,outbound,359,65696.88,0.226,479,0.7107
702,Empresa_0702,varejo,inbound,359,29383.73,0.187,308,0.4243
439,Empresa_0439,varejo,indicacao,359,58557.81,0.816,344,0.5973
1437,Empresa_1437,saude,outbound,359,5000.0,0.838,256,0.3246
525,Empresa_0525,varejo,outbound,360,41149.29,0.016,175,0.1608
284,Empresa_0284,tecnologia,inbound,360,27791.39,0.498,457,0.3391
1394,Empresa_1394,saude,indicacao,360,12575.64,0.596,230,0.3978
335,Empresa_0335,saude,outbound,360,25668.8,0.848,227,0.2947
387,Empresa_0387,servicos,inbound,360,60483.76,0.586,270,0.5812
291,Empresa_0291,tecnologia,inbound,360,53051.25,0.868,44,0.4004
1268,Empresa_1268,varejo,outbound,361,63004.98,0.617,395,0.3174
691,Empresa_0691,servicos,inbound,361,45084.77,0.182,104,0.2471
595,Empresa_0595,saude,inbound,362,41527.87,0.717,286,0.3702
324,Empresa_0324,varejo,outbound,362,86412.92,0.521,341,0.8831
241,Empresa_0241,tecnologia,inbound,362,48114.75,0.888,128,0.3385
1296,Empresa_1296,servicos,inbound,362,18487.61,0.822,398,0.5213
503,Empresa_0503,saude,outbound,363,19949.93,0.32,225,0.2046
1265,Empresa_1265,servicos,inbound,363,47690.02,0.933,70,0.3543
1042,Empresa_1042,tecnologia,inbound,363,63971.33,0.454,491,0.2504
1823,Empresa_1823,servicos,outbound,363,62891.17,0.62,430,0.7359
1358,Empresa_1358,saude,inbound,364,41793.2,0.907,387,0.7273
1364,Empresa_1364,saude,inbound,364,42406.27,0.101,128,0.0742
623,Empresa_0623,servicos,inbound,364,37606.68,0.575,476,0.4969
1459,Empresa_1459,varejo,inbound,364,57146.39,0.718,7,0.476
1023,Empresa_1023,varejo,inbound,365,62322.69,0.732,386,0.5219
714,Empresa_0714,tecnologia,inbound,365,45786.2,0.525,257,0.378
1455,Empresa_1455,varejo,inbound,366,47715.8,0.414,7,0.4044
1062,Empresa_1062,industria,outbound,366,40870.58,0.646,157,0.4279
1157,Empresa_1157,tecnologia,inbound,366,79459.07,0.917,450,0.7252
792,Empresa_0792,varejo,outbound,366,60224.44,0.27,141,0.4011
1818,Empresa_1818,servicos,inbound,366,59679.65,0.344,314,0.4311
2,Empresa_0002,servicos,inbound,367,65009.02,0.547,332,0.5035
919,Empresa_0919,saude,inbound,367,12384.03,0.257,69,0.01
805,Empresa_0805,varejo,indicacao,367,71999.59,0.38,247,0.5044
196,Empresa_0196,tecnologia,inbound,367,62866.54,0.061,31,0.6809
729,Empresa_0729,saude,inbound,367,27609.28,0.754,85,0.1619
230,Empresa_0230,saude,outbound,368,20731.16,0.036,334,0.4025
1758,Empresa_1758,varejo,inbound,368,29385.66,0.178,332,0.4215
1602,Empresa_1602,tecnologia,inbound,369,75290.8,0.389,297,0.4292
728,Empresa_0728,servicos,indicacao,369,27196.78,0.049,379,0.2891
1203,Empresa_1203,servicos,outbound,369,47952.07,0.879,459,0.5204
1933,Empresa_1933,tecnologia,indicacao,369,75870.2,0.493,268,0.6873
581,Empresa_0581,tecnologia,outbound,369,26873.05,0.56,39,0.2586
214,Empresa_0214,saude,inbound,370,43446.54,0.429,168,0.242
1145,Empresa_1145,saude,inbound,370,63802.09,0.195,276,0.1915
1158,Empresa_1158,saude,indicacao,370,5000.0,0.649,255,0.4792
731,Empresa_0731,varejo,inbound,370,51165.49,0.649,188,0.1133
262,Empresa_0262,varejo,outbound,370,54643.4,0.431,176,0.614
846,Empresa_0846,saude,inbound,371,113577.07,0.981,499,0.9771
1245,Empresa_1245,saude,inbound,371,51359.73,0.353,173,0.1
718,Empresa_0718,industria,outbound,371,42980.95,0.316,387,0.3599
419,Empresa_0419,tecnologia,outbound,371,77071.72,0.222,423,0.3881
243,Empresa_0243,varejo,inbound,371,20659.1,0.2,14,0.0435
499,Empresa_0499,tecnologia,inbound,371,20098.78,0.528,405,0.5992
1665,Empresa_1665,industria,inbound,372,36075.76,0.868,341,0.6785
253,Empresa_0253,tecnologia,inbound,372,30262.86,0.005,354,0.01
523,Empresa_0523,saude,outbound,373,46173.12,0.655,278,0.5888
9,Empresa_0009,saude,inbound,373,32939.12,0.324,360,0.6291
1930,Empresa_1930,varejo,indicacao,373,15616.78,0.202,105,0.073
1269,Empresa_1269,varejo,inbound,374,61871.09,0.292,437,0.5833
1403,Empresa_1403,industria,inbound,374,40166.89,0.328,224,0.4506
1589,Empresa_1589,industria,inbound,374,40889.44,0.589,82,0.1769
1047,Empresa_1047,industria,outbound,374,60851.89,0.85,279,0.5271
72,Empresa_0072,servicos,inbound,374,31610.95,0.04,170,0.01
1927,Empresa_1927,tecnologia,inbound,375,29655.51,0.522,352,0.5141
965,Empresa_0965,industria,inbound,375,22705.17,0.293,342,0.3364
1801,Empresa_1801,varejo,inbound,375,58849.09,0.732,401,0.4736
880,Empresa_0880,varejo,inbound,375,54511.2,0.59,309,0.6938
1340,Empresa_1340,servicos,outbound,375,34042.34,0.685,36,0.01
363,Empresa_0363,industria,outbound,376,28829.28,0.33,303,0.7437
1402,Empresa_1402,industria,inbound,376,45918.61,0.757,265,0.7644
1716,Empresa_1716,tecnologia,indicacao,376,38326.39,0.327,442,0.5565
165,Empresa_0165,varejo,inbound,377,31941.46,1.0,242,0.5877
119,Empresa_0119,saude,indicacao,377,45212.89,0.879,454,0.7748
1316,Empresa_1316,saude,outbound,377,45941.16,0.346,439,0.6753
563,Empresa_0563,tecnologia,inbound,377,34689.29,0.666,34,0.2269
697,Empresa_0697,servicos,inbound,378,30727.23,0.175,328,0.1345
1134,Empresa_1134,tecnologia,inbound,379,46701.24,0.507,41,0.5361
316,Empresa_0316,varejo,outbound,379,51330.92,0.052,51,0.1797
576,Empresa_0576,servicos,inbound,379,76723.72,0.96,438,0.8937
252,Empresa_0252,saude,outbound,379,84573.95,0.043,104,0.2522
632,Empresa_0632,industria,indicacao,379,41894.61,0.818,379,0.3583
17,Empresa_0017,industria,inbound,379,30822.35,0.504,227,0.1698
828,Empresa_0828,industria,inbound,379,74283.8,0.25,353,0.4246
1921,Empresa_1921,servicos,inbound,380,70538.11,0.498,222,0.6482
1728,Empresa_1728,tecnologia,indicacao,380,51465.51,0.818,230,0.7179
1996,Empresa_1996,saude,inbound,380,56076.75,0.754,279,0.3946
1742,Empresa_1742,tecnologia,outbound,380,60131.66,0.128,189,0.4351
511,Empresa_0511,servicos,indicacao,380,44053.53,0.025,238,0.1323
1768,Empresa_1768,varejo,inbound,380,31644.93,0.062,184,0.1449
1694,Empresa_1694,varejo,inbound,380,25018.8,0.441,238,0.1659
1835,Empresa_1835,servicos,inbound,381,51759.26,0.717,245,0.4214
610,Empresa_0610,servicos,inbound,381,29313.84,0.927,280,0.6487
1682,Empresa_1682,varejo,inbound,381,39243.77,0.249,415,0.4744
1693,Empresa_1693,servicos,inbound,381,39362.45,0.796,143,0.493
330,Empresa_0330,saude,inbound,382,80224.57,0.15,382,0.6048
889,Empresa_0889,tecnologia,outbound,382,15920.14,0.667,269,0.3105
1994,Empresa_1994,tecnologia,outbound,382,51757.35,0.822,91,0.3976
27,Empresa_0027,tecnologia,inbound,383,57308.88,0.279,200,0.3205
155,Empresa_0155,servicos,inbound,383,85358.6,0.119,444,0.6924
1017,Empresa_1017,industria,inbound,383,44522.99,0.244,339,0.2987
1947,Empresa_1947,tecnologia,inbound,383,31817.94,0.081,302,0.5349
725,Empresa_0725,industria,inbound,384,79223.58,0.162,190,0.4459
1720,Empresa_1720,varejo,inbound,385,70946.31,0.79,494,0.6005
1337,Empresa_1337,tecnologia,indicacao,386,63157.76,0.922,451,0.6823
790,Empresa_0790,industria,inbound,386,35078.03,0.643,231,0.6186
3,Empresa_0003,varejo,inbound,386,68811.29,0.147,124,0.0758
456,Empresa_0456,saude,inbound,386,71524.8,0.683,352,0.6957
322,Empresa_0322,saude,inbound,387,73424.94,0.419,119,0.7585
1867,Empresa_1867,industria,inbound,387,63570.48,0.865,406,0.5384
1331,Empresa_1331,tecnologia,inbound,388,28504.68,0.01,397,0.2036
1052,Empresa_1052,saude,inbound,389,52192.96,0.39,47,0.59
1671,Empresa_1671,varejo,inbound,389,18038.95,0.73,79,0.3746
704,Empresa_0704,varejo,outbound,389,70983.47,0.033,223,0.4377
1563,Empresa_1563,tecnologia,inbound,389,27063.36,0.199,93,0.2078
1866,Empresa_1866,saude,inbound,389,45819.35,0.475,385,0.3361
1846,Empresa_1846,varejo,indicacao,389,50653.9,0.663,292,0.9031
1805,Empresa_1805,tecnologia,inbound,390,11581.68,0.424,392,0.4132
1764,Empresa_1764,tecnologia,inbound,390,28962.25,0.798,329,0.6399
1820,Empresa_1820,varejo,inbound,390,7846.21,0.324,469,0.6102
1959,Empresa_1959,saude,outbound,390,38278.97,0.538,319,0.8052
1411,Empresa_1411,industria,outbound,390,94594.64,0.938,102,0.7128
663,Empresa_0663,varejo,outbound,390,43153.18,0.17,363,0.5742
1397,Empresa_1397,saude,outbound,391,46350.0,0.04,146,0.3842
302,Empresa_0302,tecnologia,outbound,391,67276.56,0.836,465,0.7361
117,Empresa_0117,tecnologia,inbound,391,50437.04,0.393,156,0.1382
1568,Empresa_1568,servicos,inbound,391,64594.31,0.89,392,0.4672
149,Empresa_0149,servicos,inbound,391,53140.97,0.598,244,0.5735
1479,Empresa_1479,varejo,inbound,392,84117.05,0.506,483,0.5296
457,Empresa_0457,saude,outbound,392,33086.78,0.95,431,0.3488
1910,Empresa_1910,servicos,outbound,392,34391.33,0.593,172,0.407
1149,Empresa_1149,industria,outbound,392,70603.91,0.648,258,0.7683
137,Empresa_0137,saude,outbound,392,66762.53,0.838,252,0.6332
1261,Empresa_1261,saude,inbound,393,51948.27,0.062,75,0.4213
1355,Empresa_1355,industria,inbound,393,59323.55,0.069,137,0.2216
342,Empresa_0342,varejo,inbound,393,51440.67,0.045,45,0.4214
1133,Empresa_1133,tecnologia,indicacao,393,77634.15,0.004,155,0.2838
1392,Empresa_1392,industria,inbound,393,39148.84,0.322,13,0.0159
968,Empresa_0968,saude,outbound,393,68487.16,0.698,496,0.3886
1585,Empresa_1585,servicos,inbound,394,17581.73,0.106,10,0.1936
415,Empresa_0415,varejo,inbound,394,53955.8,0.873,97,0.752
1396,Empresa_1396,varejo,outbound,394,62053.05,0.188,185,0.3813
614,Empresa_0614,servicos,inbound,394,33868.02,0.226,349,0.2
447,Empresa_0447,saude,outbound,394,43370.24,0.051,397,0.4525
1616,Empresa_1616,saude,indicacao,395,108284.89,0.908,163,0.6315
1400,Empresa_1400,servicos,outbound,395,73650.61,0.337,116,0.2803
1548,Empresa_1548,varejo,outbound,395,61023.83,0.087,452,0.8046
589,Empresa_0589,varejo,outbound,396,82222.32,0.521,406,0.4595
488,Empresa_0488,servicos,inbound,396,32969.26,0.016,451,0.2419
112,Empresa_0112,saude,inbound,396,38117.0,0.276,296,0.2996
1025,Empresa_1025,varejo,outbound,397,42711.23,0.016,363,0.353
1280,Empresa_1280,saude,inbound,397,73872.37,0.847,168,0.5039
954,Empresa_0954,varejo,outbound,397,35757.96,0.098,479,0.4912
1008,Empresa_1008,industria,inbound,398,65124.96,0.783,233,0.708
1557,Empresa_1557,industria,inbound,398,65430.67,0.501,353,0.6742
616,Empresa_0616,tecnologia,indicacao,399,64276.4,0.397,295,0.4522
140,Empresa_0140,industria,outbound,399,58288.19,0.17,162,0.6315
1514,Empresa_1514,tecnologia,indicacao,399,16353.47,0.514,219,0.3559
979,Empresa_0979,saude,inbound,399,58876.25,0.314,254,0.5353
92,Empresa_0092,industria,inbound,399,41534.03,0.774,374,0.5053
491,Empresa_0491,varejo,inbound,401,57330.63,0.781,46,0.6142
604,Empresa_0604,tecnologia,inbound,401,37267.69,0.846,229,0.5671
1007,Empresa_1007,tecnologia,inbound,401,42503.17,0.648,364,0.2371
986,Empresa_0986,servicos,inbound,401,21914.62,0.064,352,0.0226
1376,Empresa_1376,tecnologia,inbound,401,61121.51,0.342,320,0.1917
546,Empresa_0546,industria,outbound,401,54067.76,0.893,15,0.5956
1184,Empresa_1184,industria,indicacao,401,49787.23,0.484,37,0.3148
1497,Empresa_1497,industria,outbound,401,26998.29,0.886,477,0.584
1440,Empresa_1440,tecnologia,outbound,401,36707.48,0.75,339,0.7953
496,Empresa_0496,varejo,inbound,402,13371.88,0.437,382,0.2276
1003,Empresa_1003,saude,inbound,402,62678.21,0.919,490,0.7928
1125,Empresa_1125,servicos,inbound,402,44596.9,0.987,112,0.5466
266,Empresa_0266,industria,outbound,403,53108.59,0.079,467,0.521
1749,Empresa_1749,varejo,outbound,403,67857.12,0.562,206,0.767
1753,Empresa_1753,industria,inbound,403,38687.23,0.415,84,0.2506
465,Empresa_0465,tecnologia,outbound,403,40826.49,0.463,429,0.488
1736,Empresa_1736,servicos,inbound,403,22633.31,0.836,455,0.4555
1763,Empresa_1763,saude,indicacao,404,28856.9,0.936,111,0.5488
115,Empresa_0115,industria,outbound,404,39410.15,0.448,282,0.6575
1881,Empresa_1881,varejo,inbound,404,78442.13,0.537,169,0.6358
967,Empresa_0967,saude,inbound,404,35156.16,0.762,121,0.5062
434,Empresa_0434,servicos,inbound,405,68565.94,0.944,220,0.6665
13,Empresa_0013,servicos,outbound,405,72544.82,0.131,336,0.5325
1357,Empresa_1357,saude,inbound,405,39857.89,0.523,308,0.3907
388,Empresa_0388,tecnologia,indicacao,405,55525.48,0.322,314,0.2897
519,Empresa_0519,industria,inbound,406,82578.74,0.604,11,0.3154
16,Empresa_0016,tecnologia,inbound,406,57375.02,0.266,247,0.4918
1556,Empresa_1556,industria,indicacao,406,35427.79,0.13,190,0.2157
1384,Empresa_1384,saude,indicacao,406,14958.03,0.822,97,0.3999
1457,Empresa_1457,servicos,inbound,406,51814.85,0.001,226,0.464
1695,Empresa_1695,servicos,inbound,406,58204.24,0.211,223,0.582
420,Empresa_0420,servicos,indicacao,406,51842.53,0.734,339,0.3716
62,Empresa_0062,varejo,inbound,406,53255.06,0.993,221,0.8686
273,Empresa_0273,varejo,inbound,407,91863.37,0.496,68,0.5571
198,Empresa_0198,varejo,outbound,407,49897.56,0.255,258,0.5944
334,Empresa_0334,industria,inbound,407,50655.64,0.694,37,0.5934
1382,Empresa_1382,saude,inbound,407,43651.23,0.878,379,0.3084
560,Empresa_0560,servicos,inbound,408,48586.39,0.144,445,0.4573
645,Empresa_0645,tecnologia,inbound,408,47159.94,0.949,296,0.587
848,Empresa_0848,tecnologia,inbound,408,35854.71,0.61,448,0.7575
705,Empresa_0705,varejo,inbound,408,30480.82,0.225,379,0.2243
37,Empresa_0037,industria,outbound,408,33196.87,0.68,295,0.1508
1554,Empresa_1554,servicos,outbound,409,22481.73,0.438,239,0.4784
226,Empresa_0226,varejo,inbound,409,100349.48,0.612,341,0.9656
1963,Empresa_1963,industria,outbound,410,45277.4,0.162,220,0.1275
427,Empresa_0427,servicos,indicacao,410,84415.4,0.723,478,0.99
